Id,Name,Symbol,Description,Rank,Price Usd,Price Btc,24h Volume Usd,Market Cap Usd,Available Supply,Total Supply,Percent Change 1h,Percent Change 24h,Percent Change 7d,Last Updated
stronghands,StrongHands,SHND,,1044,1.52E-08,3E-12,538.303,205,87140,12390920701,-4.27,7.69,-49.1,1509199448
ganjacoin,GanjaCoin,MRJA,,1045,0.0430624,0.0000075,522.49,205,87140,5036176,0.53,-5.62,13.96,1509199445
international-diamond,International Diamond,XID,,1046,0.0105646,0.00000184,431.977,205,87140,5036176,0.53,34.68,76.47,1509199450
adcoin,AdCoin,ACC,,1047,0.114941,0.00002002,426.907,205,87140,70152920,0.47,0.49,-32.99,1509199462
goldunioncoin,GoldUnionCoin,GUC,,1048,0.114833,0.00002,396.748,205,87140,210000000,-77.16,-77.32,-81.34,1509199458
iquant,iQuant,IQT,,1049,0.297541,0.00005182,378.448,205,87140,100000000,-1.39,7.31,19.8,1509199463
terranova,TerraNova,TER,,1050,3.26877,0.00056931,375.301,205,87140,935249,0.54,-5.57,-28.79,1509199460
animecoin,Animecoin,ANI,,1051,0.000114833,0.00000002,340.283,205,87140,935249,0.53,-8.82,-17.29,1509199442
snakeeyes,SnakeEyes,SNAKE,,1052,0.0351312,0.00000612,333.325,205,87140,10000000,1.12,-21.21,-10.09,1509199457
runners,Runners,RUNNERS,,1053,0.000229666,0.00000004,326.08,205,87140,10000000,0.54,-20.15,-10.09,1509199466
amsterdamcoin,AmsterdamCoin,AMS,,1054,0.00411214,0.00000072,298.294,205,87140,80829105,0.53,-1.45,-1,1509199447
teslacoilcoin,TeslaCoilCoin,TESLA,,1055,1.0335,0.00018,294.683,205,87140,100000000,0.53,-38.06,-9.83,1509199450
wi-coin,Wi Coin,WIC,,1056,0.00453992,0.00000079,294.04,205,87140,100000000,-0.86,-7.25,-27.35,1509199466
hodl-bucks,HODL Bucks,HDLB,,1057,0.076651,0.00001335,280.996,205,87140,100000000,0.54,-0.78,-24.8,1509199464
advanced-internet-blocks,Advanced Internet Blocks,AIB,,1058,0.00542285,0.00000094,278.918,205,87140,31411973669,0.36,9.98,-5.66,1509199446
protean,Protean,PRN,,1059,3.1033E-06,5E-10,233.832,205,87140,31411973669,5.92,-47.4,-81.73,1509199462
zilbercoin,Zilbercoin,ZBC,,1060,0.0347623,0.00000605,227.653,205,87140,9071202,0.59,1.29,-28.72,1509199454
batcoin,BatCoin,BAT,,1061,2.7473E-06,5E-10,220.013,205,87140,9071202,-0.03,1.61,-5.08,1509199442
alphabitcoinfund,Alphabit,ABC,,1062,15.0424,0.00261988,199.921,205,87140,210000000,0.53,74.26,-16.16,1509199450
president-trump,President Trump,PRES,,1063,0.00207948,0.00000036,184.812,205,87140,57968072167,-0.24,-11.36,-38.05,1509199451
sakuracoin,Sakuracoin,SKR,,1064,0.00135598,0.00000024,182.813,205,87140,57968072167,0.93,35.92,-2.24,1509199454
axiom,Axiom,AXIOM,,1065,0.0105646,0.00000184,178.73,205,87140,57968072167,0.53,-0.75,-11.04,1509199447
coupecoin,Coupecoin,COUPE,,1066,5.54201E-05,0.00000001,175.124,205,87140,8001599000,0.76,1539.01,1113.23,1509199460
marxcoin,MarxCoin,MARX,,1067,0.000910746,0.00000016,172,205,87140,46759600,0.52,0.67,-15.6,1509199454
pirate-blocks,Pirate Blocks,SKULL,,1068,0.00175364,0.00000031,166.007,205,87140,46759600,4.15,-21.84,-7.73,1509199459
yescoin,Yescoin,YES,,1069,0.000005012,9E-10,145.3,205,87140,46759600,66.3,-84.76,-62.56,1509199454
motocoin,Motocoin,MOTO,,1070,0.00223929,0.00000039,142.53,205,87140,29742835,0.53,-73.31,-46.31,1509199448
global-business-revolution,Global Business Revolution,GBRC,,1071,0.000172249,0.00000003,131.751,205,87140,900096049,5.56,49.69,-5.83,1509199453
rabbitcoin,RabbitCoin,RBBT,,1072,1.6068E-06,3E-10,131.036,205,87140,900096049,-0.03,-0.38,-77.42,1509199445
huncoin,Huncoin,HNC,,1073,0.0010335,0.00000018,123.411,205,87140,23288760,0.54,-40.11,-6.51,1509199459
vegascoin,VegasCoin,VGC,,1074,0.0010335,0.00000018,120.575,205,87140,23288760,-2.56,13.04,13.13,1509199443
mobilecash,MobileCash,MBL,,1075,0.000344499,0.00000006,115.816,205,87140,1068669648,0.54,-14.45,-38.84,1509199455
facecoin,Facecoin,FC,,1076,0.00890064,0.00000155,110.471,205,87140,20000000,1.26,277.16,-44.42,1509199463
bubble,Bubble,BUB,,1077,0.0373207,0.0000065,96.4324,205,87140,768753,0.54,8.13,19.05,1509199457
avatarcoin,AvatarCoin,AV,,1078,0.0182584,0.00000318,95.4916,205,87140,768753,0.53,-2.83,-28.35,1509199448
operand,Operand,OP,,1079,0.000803831,0.00000014,93.5998,205,87140,36309296,0.53,-6.84,-12.01,1509199450
president-johnson,President Johnson,GARY,,1080,0.10335,0.000018,88.2976,205,87140,57968072167,0.54,98.61,-14.28,1509199454
rublebit,RubleBit,RUBIT,,1081,0.00256813,0.00000045,84.4608,205,87140,57968072167,0.28,2.64,-3.07,1509199449
universalroyalcoin,UniversalRoyalCoin,UNRC,,1082,0.000688998,0.00000012,81.4936,205,87140,57968072167,0.54,23.89,-10.31,1509199460
leviarcoin,LeviarCoin,XLC,,1083,0.0442849,0.00000771,78.7168,205,87140,57968072167,-5.29,47.28,95.09,1509199459
lazaruscoin,Lazaruscoin,LAZ,,1084,0.001378,0.00000024,78.2195,205,87140,57968072167,0.54,-0.19,-40.1,1509199460
magnetcoin,Magnetcoin,MAGN,,1085,0.70318,0.00012247,72.3584,205,87140,5232846,0.53,-2.11,-23.27,1509199463
ur,UR,UR,,1086,0.000629692,0.00000011,65.2706,205,87140,5232846,-2.44,-5.05,0.96,1509199456
sync,Sync,SYNC,,1087,310.623,0.0541,63.1581,205,87140,5232846,0.53,-5.05,-1.97,1509199443
netbit,netBit,NBIT,,1088,0.029225,0.00000509,62.1446,205,87140,5232846,0.53,-0.28,-7.85,1509199452
regacoin,Regacoin,REGA,,1089,0.00143541,0.00000025,60.2848,205,87140,42402536,0.53,-30.69,-43.88,1509199453
blazercoin,BlazerCoin,BLAZR,,1090,0.00092137,0.00000016,59.377,205,87140,42402536,0.54,-6.49,-20.29,1509199456
encryptotel-eth,EncryptoTel [ETH],ETT,,1091,0.0527663,0.00000919,55.4737,205,87140,42402536,0.62,44.78,-10.71,1509199464
blockchain-index,Blockchain Index,BLX,,1092,1.46136,0.00025452,55.2355,205,87140,408546,1.34,5.08,0.19,1509199462
avoncoin,Avoncoin,ACN,,1093,0.000287082,0.00000005,53.8267,205,87140,408546,0.53,-16.84,-24.05,1509199454
primulon,Primulon,PRIMU,,1094,0.000114833,0.00000002,53.2701,205,87140,408546,0.54,-0.19,-26.11,1509199461
morningstar-payments,MorningStar,MRNG,,1095,0.000746414,0.00000013,51.6748,205,87140,32319159,0.53,-27.92,-29.3,1509199463
quotient,Quotient,XQN,,1096,0.00671773,0.00000117,51.3494,205,87140,32319159,1.39,0.65,12.07,1509199445
edrcoin,EDRCoin,EDRC,,1097,0.0424422,0.00000739,49.5303,205,87140,3407292,1.77,13.09,13.28,1509199450
irishcoin,IrishCoin,IRL,,1098,0.00126316,0.00000022,49.0268,205,87140,37831450,0.54,9.78,-23.59,1509199448
9coin,9COIN,9COIN,,1099,0.010622,0.00000185,42.7273,205,87140,350053400,0.53,-3.33,29.36,1509199457
bestchain,BestChain,BEST,,1100,0.00116671,0.0000002,37.6508,205,87140,20147876,0.53,-26.21,-14.29,1509199456
gaycoin,GAY Money,GAY,,1101,0.0150447,0.00000262,34.5501,205,87140,5643991553,0.52,29.22,-20.77,1509199452
voyacoin,Voyacoin,VOYA,,1102,2.04196,0.00035564,33.7624,205,87140,5643991553,0.53,0.83,5.99,1509199445
sportscoin,SportsCoin,SPORT,,1103,0.000516748,0.00000009,32.8759,205,87140,19800001,0.53,33.04,-39.39,1509199452
eltc,eLTC,ELTC2,,1104,6.14718E-05,0.00000001,31.7753,205,87140,84000000,1.35,-3.41,-81.26,1509199465
dashs,Dashs,DASHS,,1105,0.0194068,0.00000338,31.5324,205,87140,84000000,0.54,-0.78,6.22,1509199457
linkedcoin,LinkedCoin,LKC,,1106,0.000172249,0.00000003,29.8594,205,87140,84000000,0.53,49.75,41.41,1509199451
flash,Flash,FLASH,,1107,0.0043079,0.00000075,27.8109,205,87140,84000000,-9.14,-9.41,5.85,1509199459
cyder,Cyder,CYDER,,1108,0.000287082,0.00000005,27.0719,205,87140,84000000,0.53,-16.83,-46.57,1509199462
zsecoin,ZSEcoin,ZSE,,1109,0.00660255,0.00000115,25.7545,205,87140,6733146,-0.12,-5.16,-22.71,1509199455
fonziecoin,Fonziecoin,FONZ,,1110,0.000344499,0.00000006,21.6455,205,87140,6733146,0.53,29.83,88.29,1509199448
fireflycoin,FireFlyCoin,FFC,,1111,8.99307E-05,0.00000002,21.4761,205,87140,6733146,57.48,52.61,47.66,1509199459
flappycoin,FlappyCoin,FLAP,,1112,6.972E-07,1E-10,20.5438,205,87140,80055713804,-0.02,-30.22,-35.65,1509199442
lepen,LePen,LEPEN,,1113,6.40456E-05,0.00000001,19.489,205,87140,80055713804,-43.75,-17.46,3.63,1509199456
fazzcoin,Fazzcoin,FAZZ,,1114,0.00199187,0.00000035,18.1243,205,87140,1052496944,21.89,-1.07,50.19,1509199457
betacoin,BetaCoin,BET,,1115,0.00361724,0.00000063,17.2249,205,87140,1052496944,0.53,21.97,-13.84,1509199441
axfunds,AxFunds,AXF,,1116,0.0574165,0.00001,17.2249,205,87140,1052496944,0.53,21.97,-40.82,1509199452
futcoin,FutCoin,FUTC,,1117,0.0010335,0.00000018,17.0821,205,87140,1052496944,0.53,-0.21,-39.39,1509199447
first-bitcoin-capital,First Bitcoin Capital,BITCF,,1118,0.116441,0.00002028,17.0507,205,87140,3415923,0.53,-6.73,-17.02,1509199461
rhfcoin,RHFCoin,RHFC,,1119,0.00097608,0.00000017,16.709,205,87140,190008300,5.88,6.05,-6.06,1509199456
first-bitcoin,First Bitcoin,BIT,,1120,0.0115407,0.00000201,16.5078,205,87140,20707629255,0.53,-2.23,-19.75,1509199451
moneta2,Moneta,MONETA,,1121,0.000401915,0.00000007,16.4965,205,87140,20707629255,40.74,16.42,6.48,1509199447
macro1,Macro,MCR,,1122,3.04307,0.00053,15.2408,205,87140,2500000,0.53,-0.03,-10.03,1509199464
peacecoin,Peacecoin,PEC,,1123,0.00333016,0.00000058,14.9683,205,87140,2500000,0.53,92.94,-28.98,1509199451
granitecoin,Granite,GRN,,1124,0.0101627,0.00000177,14.2472,205,87140,2500000,0.53,-7.03,-10.13,1509199444
todaycoin,TodayCoin,TODAY,,1125,0.000574165,0.0000001,13.6225,205,87140,2500000,0.53,-33.47,-39.73,1509199451
bitok,Bitok,BITOK,,1126,5.74165E-05,0.00000001,12.8667,205,87140,2000000000,0.53,-0.29,13.44,1509199458
cheapcoin,Cheapcoin,CHEAP,,1127,0.000287082,0.00000005,12.5825,205,87140,2000000000,0.54,-0.19,-47.62,1509199459
internet-of-things,Internet of Things,XOT,,1128,1492.83,0.26,11.548,205,87140,21000000,0.53,-0.2,23.78,1509199456
donationcoin,Donationcoin,DON,,1129,0.000562057,0.0000001,11.1399,205,87140,21000000,1.28,6.56,15.78,1509199443
kashhcoin,KashhCoin,KASHH,,1130,5.47284E-05,0.00000001,8.69984,205,87140,21000000,0.49,2.41,-15.61,1509199454
the-vegan-initiative,The Vegan Initiative,XVE,,1131,0.000731888,0.00000013,8.67988,205,87140,21000000,-0.12,-15.19,115.62,1509199456
goldmaxcoin,GoldMaxCoin,GMX,,1132,0.00305073,0.00000053,8.61247,205,87140,84078950,0.53,-2.91,233.4,1509199449
invisiblecoin,InvisibleCoin,IVZ,,1133,0.210718,0.0000367,8.59737,205,87140,84078950,0.53,-23.73,-31.3,1509199447
pabyosi-coin-special,Pabyosi Coin (Special),PCS,,1134,0.080512,0.00001402,8.49178,205,87140,30993751760,0.54,-0.02,-17.88,1509199458
aces,Aces,ACES,,1135,0.000164212,0.00000003,8.2035,205,87140,30993751760,-1.34,58.55,14.03,1509199451
cubits,Cubits,QBT,,1136,0.00129516,0.00000023,8.07831,205,87140,30993751760,0.24,-2.12,-18.21,1509199460
tellurion,Tellurion,TELL,,1137,0.000114838,0.00000002,8.02415,205,87140,30993751760,50.83,41.16,-3.03,1509199452
wowcoin,Wowcoin,WOW,,1138,0.000146077,0.00000003,7.74519,205,87140,30993751760,0.05,-1.63,3.6,1509199452
cbd-crystals,CBD Crystals,CBD,,1139,0.00177991,0.00000031,7.44967,205,87140,30993751760,0.53,-0.28,-3.06,1509199453
quebecoin,Quebecoin,QBC,,1140,0.00114833,0.0000002,5.65168,205,87140,30993751760,5.82,-16.84,-21.39,1509199443
bitalphacoin,BitAlphaCoin,BAC,,1141,0.00229666,0.0000004,4.43072,205,87140,30993751760,0.53,-16.84,-5.73,1509199448
cycling-coin,Cycling Coin,CYC,,1142,0.00172249,0.0000003,4.30618,205,87140,30993751760,0.53,-16.84,-5.73,1509199447
darklisk,DarkLisk,DISK,,1143,0.000688998,0.00000012,3.7919,205,87140,17888425,6.47,-14.45,-5.72,1509199450
sharkcoin,Sharkcoin,SAK,,1144,0.00245907,0.00000043,3.76298,205,87140,17888425,0.32,4.25,16.97,1509199448
peoplecoin,PeopleCoin,MEN,,1145,0.000459332,0.00000008,3.23054,205,87140,750231491,12.23,33.08,-16.2,1509199462
hyper,Hyper,HYPER,,1146,0.0458758,0.00000799,2.97676,205,87140,750231491,0.53,32.77,-12.75,1509199443
bitcedi,Bitcedi,BXC,,1147,0.00189474,0.00000033,2.89894,205,87140,750231491,0.54,2.75,-22.18,1509199461
mavro,Mavro,MAVRO,,1148,0.00706223,0.00000123,2.84642,205,87140,15005722,0.54,-0.2,-22.18,1509199456
mmxvi,MMXVI,MMXVI,,1149,0.00246891,0.00000043,2.74692,205,87140,15005722,0.53,-6.71,-15.55,1509199448
antimatter,Antimatter,ANTX,,1150,1.57873E-05,0.000000003,2.12312,205,87140,15005722,-0.05,-23.54,-54.07,1509199461
wearesatoshi,WeAreSatoshi,WSX,,1151,0.00149283,0.00000026,1.47537,205,87140,15005722,0.53,-23.54,-54.07,1509199444
royalcoin,RoyalCoin,ROYAL,,1152,0.00355982,0.00000062,1.44684,205,87140,2500124,0.53,-23.54,5.83,1509199452
trickycoin,TrickyCoin,TRICK,,1153,0.00832539,0.00000145,1.34429,205,87140,2500124,0.53,-23.54,-4.47,1509199446
topcoin,TopCoin,TOP,,1154,0.000344499,0.00000006,1.33184,205,87140,2500124,0.54,-0.19,-48.58,1509199443
teamup,TeamUp,TEAM,,1155,0.000172249,0.00000003,1.32052,205,87140,301004896,0.53,-0.2,-4.68,1509199452
omicron,Omicron,OMC,,1156,0.0700481,0.0000122,1.27269,205,87140,10139969,0.53,46.33,-4.68,1509199452
birds,Birds,BIRDS,,1157,5.96256E-05,0.00000001,1.25802,205,87140,10139969,0.38,13.53,-50.65,1509199461
utacoin,UtaCoin,UTA,,1158,0.00172249,0.0000003,1.1667,205,87140,10139969,0.58,10.88,0.62,1509199455
cashme,Cashme,CME,,1159,0.000114833,0.00000002,1.14833,205,87140,10139969,0.53,99.59,87.88,1509199448
pokecoin,PokeCoin,POKE,,1160,0.000114833,0.00000002,1.14833,205,87140,10139969,0.53,99.59,-5.72,1509199451
microcoin,microCoin,MRC,,1161,5.74165E-05,0.00000001,1.14833,205,87140,10139969,0.54,-0.19,-5.72,1509199443
wink,Wink,WINK,,1162,0.000229666,0.00000004,1.14827,205,87140,10139969,0.54,-0.19,25.7,1509199461
xtd-coin,XTD Coin,XTD,,1163,5.74165E-05,0.00000001,1.06973,205,87140,10139969,0.54,-0.19,-5.72,1509199463
skeincoin,Skeincoin,SKC,,1164,0.00212441,0.00000037,1.05221,205,87140,10139969,0.53,27.33,-5.72,1509199442
tattoocoin-limited,Tattoocoin (Limited Edition),TLE,,1165,0.164843,0.00002871,0.961152,205,87140,975608,0.54,27.33,239.26,1509199458
psilocybin,Psilocybin,PSY,,1166,0.0149283,0.0000026,0.756692,205,87140,975608,0.53,27.33,239.26,1509199449
opescoin,Opescoin,OPES,,1167,0.00143541,0.00000025,0.717706,205,87140,975608,0.53,27.33,-15.83,1509199448
xaucoin,Xaucoin,XAU,,1168,0.0130335,0.00000227,0.61516,205,87140,975608,0.53,-1.93,-8.12,1509199446
deltacredits,DeltaCredits,DCRE,,1169,0.15112,0.00002632,0.604481,205,87140,975608,0.53,-1.93,-17.9,1509199449
rcoin,Rcoin,RCN,,1170,5.74165E-05,0.00000001,0.574165,205,87140,975608,0.53,-0.45,-17.9,1509199452
cybercoin,CyberCoin,CC,,1171,0.000114833,0.00000002,0.574165,205,87140,549267534,0.53,99.58,-17.9,1509199446
teracoin,TeraCoin,TERA,,1172,5.74165E-05,0.00000001,0.574165,205,87140,92233720369,0.53,99.58,-17.9,1509199455
peepcoin,PeepCoin,PCN,,1173,5.74165E-05,0.00000001,0.574165,205,87140,92233720369,0.53,99.58,-5.72,1509199460
x2,X2,X2,,1174,0.000114833,0.00000002,0.574165,205,87140,92233720369,0.54,99.62,-5.72,1509199451
soulcoin,SoulCoin,SOUL,,1175,5.74165E-05,0.00000001,0.574165,205,87140,92233720369,0.53,99.62,-5.73,1509199449
paypeer,PayPeer,PAYP,,1176,5.74165E-05,0.00000001,0.574165,205,87140,92233720369,0.54,99.62,-5.73,1509199450
moneycoin,MoneyCoin,MONEY,,1177,5.74165E-05,0.00000001,0.574165,205,87140,92233720369,0.53,-0.2,-5.72,1509199453
asiccoin,AsicCoin,ASC,,1178,0.000543845,0.00000009,0.36199,205,87140,92233720369,-0.02,131.07,6.38,1509199441
wowecoin,Wowecoin,WEC,,1179,0.113,0.00001968,0.339,205,87140,8901692,0,0,-12.4,1509199453
bitcentavo,BitCentavo,NBE,,1180,5.2535E-06,9E-10,0.0875599,205,87140,8901692,0.01,30.93,0.56,1509199444
thecreed,TheCreed,TCR,,1181,0.000293907,0.00000005,0.0875599,205,87140,8901692,0.01,30.93,-19.5,1509092049
prismchain,PrismChain,PRM,,1182,0.00057817,0.0000001,0.0875599,205,87140,8901692,0.01,0.49,-19.5,1509171551
aseancoin,Aseancoin,ASN,,1183,0.00184483,0.00000032,0.0875599,205,87140,8901692,0.01,0.2,-51.18,1509123868
frankywillcoin,FrankyWillCoin,FRWC,,1184,0.00248123,0.00000043,0.0875599,205,87140,8901692,0.01,0.29,1.5,1509187750
zengold,ZenGold,ZENGOLD,,1185,0.0712647,0.00001234,0.0875599,205,87140,8901692,0.01,0.99,8.75,1509145457
safecoin,SafeCoin,SFE,,1186,5.69925E-05,0.00000001,0.0875599,205,87140,8901692,0.01,-0.93,8.75,1509129250
shellcoin,ShellCoin,SHELL,,1187,0.0181185,0.00000316,0.0875599,205,87140,87228100,0.01,-0.93,8.75,1508975347
dubstep,Dubstep,DUB,,1188,0.00119034,0.0000002,0.0875599,205,87140,87228100,0.01,-0.93,-18.94,1509036847
royalties,Royalties,XRY,,1189,0.0479369,0.00000837,0.0875599,205,87140,18446748239,0.01,-0.93,39.06,1508979561
topaz,Topaz Coin,TOPAZ,,1190,0.0646726,0.00001125,0.0875599,205,87140,76682,0.01,-0.07,-20,1509136459
richcoin,RichCoin,RICHX,,1191,0.0048906,0.00000085,0.0875599,205,87140,5925522,0.01,-0.01,-18.29,1509116650
eggcoin,EggCoin,EGG,,1192,0.026356,0.00000461,0.0875599,205,87140,5925522,0.01,-0.01,3.77,1508861957
aidos-kuneen,Aidos Kuneen,ADK,,1193,22.5959,0.004,0.0875599,205,87140,25000000,0.01,-0.01,3.77,1508215158
clinton,Clinton,CLINT,,1194,0.00821545,0.00000138,0.0875599,205,87140,25000000,0.01,-0.01,-2.25,1509071949
amis,AMIS,AMIS,,1195,0.0235541,0.0000041,0.0875599,205,87140,20000000,0.01,-0.23,-100,1509164056
neptune-classic,Neptune Classic,NTCC,,1196,0.00057144,0.0000001,0.0875599,205,87140,20000000,0.01,-0.23,-100,1507919356
xde-ii,XDE II,XDE2,,1197,3.35254,0.00059363,0.0875599,205,87140,42249,0.01,-0.23,-7.45,1508813659
miyucoin,MIYUCoin,MIU,,1198,5.49317E-05,0.00000001,0.0875599,205,87140,22506912539,0.01,-0.23,-7.45,1508943558
dynamiccoin,DynamicCoin,DMC,,1199,1.00001,0.00017737,0.0875599,205,87140,10541442931,0.01,-0.23,-7.45,1508264952
pinkdog,PinkDog,PDG,,1200,0.000163479,0.00000003,0.0875599,205,87140,10541442931,0.01,-0.23,-7.45,1508945056
golfcoin,Golfcoin,GOLF,,1201,5.46457E-05,0.00000001,0.0875599,205,87140,1352120000,0.01,-0.23,-7.45,1508945352
qora,Qora,QORA,,1202,0.101401,0.00001768,0.0875599,205,87140,10000000000,0.01,-2.47,-43.85,1509188643
gameleaguecoin,GameLeagueCoin,GML,,1203,0.00666573,0.00000115,0.0875599,205,87140,10000000000,0.01,0.75,-1.4,1509177844
turbocoin,TurboCoin,TURBO,,1204,5.88792E-05,0.00000001,0.0875599,205,87140,10000000000,0.01,0.75,-1.4,1509063260
karmacoin,Karmacoin,KARMA,,1205,5.84161E-05,0.00000001,0.0875599,205,87140,77953404065,0.01,0.75,-1.4,1509103441
excelcoin,Excelcoin,EXL,,1206,0.000171795,0.00000003,0.0875599,205,87140,21276600,0.01,-0.45,-52.99,1509131062
lathaan,LAthaan,LTH,,1207,0.000459854,0.00000008,0.0875599,205,87140,21276600,0.01,-0.45,7.87,1509015253
ocow,OCOW,OCOW,,1208,0.00540207,0.00000094,0.0875599,205,87140,21276600,0.01,-0.45,7.87,1509010749
shacoin,SHACoin,SHA,,1209,0.000820976,0.00000014,0.0875599,205,87140,21276600,0.01,1.92,7.87,1509153844
ugain,UGAIN,GAIN,,1210,0.000847666,0.00000015,0.0875599,205,87140,21276600,0.01,1.92,28.58,1508855952
bitfid,BITFID,FID,,1211,0.114185,0.00002,0.0875599,205,87140,21276600,0.01,-0.75,28.58,1509191662
mind-gene,Mind Gene,MG,,1212,0.0146586,0.0000024,0.0875599,205,87140,21276600,0.01,-0.75,28.58,1508573057
safe-trade-coin,Safe Trade Coin,XSTC,,1213,5.74107E-05,0.00000001,0.0875599,205,87140,604880000,0.01,-0.75,-52.87,1509006254
elacoin,Elacoin,ELC,,1214,0.0727623,0.00001249,0.0875599,205,87140,604880000,0.01,-0.75,-52.87,1509086940
etherx,Etherx,ETX,,1215,1.44982,0.00025205,0.0875599,205,87140,21000000,0.01,-0.01,-25.63,1509137361
happy-creator-coin,Happy Creator Coin,HCC,,1216,0.000238147,0.00000004,0.0875599,205,87140,21000000,0.01,-0.01,-21.79,1509040157
digital-bullion-gold,Digital Bullion Gold,DBG,,1217,0.00338145,0.00000057,0.0875599,205,87140,24523275,0.01,-0.01,-0.85,1509042850
picoin,PiCoin,PI,,1218,0.00481026,0.00000084,0.0875599,205,87140,1378369,0.01,-0.45,0.13,1509131057
bongger,Bongger,BGR,,1219,7.01114E-05,0.00000001,0.0875599,205,87140,1378369,0.01,0.48,-4.67,1509150845
btcgold,BTCGold,XBG,,1220,0.00285914,0.00000047,0.0875599,205,87140,99000001,0.01,0.48,0.02,1508575756
etherdoge,EtherDoge,EDOGE,,1221,0.00156827,0.00000027,0.0875599,205,87140,1E+11,0.01,0.48,-9.44,1508802264
